sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,_missing_fields,_has_images,_image_count
BRS5WS01.BLK,SCGI0LPB486-1000 BLACK,[],WMN SHIRT,BRIONI,black,SCGI0LPB486-1000 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS25,Italy (IT),WMN SHIRT,bedin,female,,,,,,100%Silk,DONNA,,2025,,,,,,,SHIRT WOMAN,,,,,,,,5,false,0
BRS6MT03.BLU,RPCY0LO2048-4400 PETROLEUM BLUE,[],MAN TROUSER,BRIONI,blue,RPCY0LO2048-4400 PETROLEUM BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,TROUSERS SANREMO,,,,,,,,8,false,0
BRS6MT03.CAM,RPCY0LO2048-9800 CAMEL,[],MAN TROUSER,BRIONI,camel,RPCY0LO2048-9800 CAMEL,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,TROUSERS SANREMO,,,,,,,,8,false,0
BRS6MT05.AZU,RP3G0LPD103-4700 NILE,[],MAN TROUSER,BRIONI,azure,RP3G0LPD103-4700 NILE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,TROUSERS ASOLO SHORT,,,,,,,,8,false,0
BRS6MT01.GRY,RP2Z0LPD105-4545 PERWINKLE/PERWINKLE,[],MAN TROUSER,BRIONI,grey,RP2Z0LPD105-4545 PERWINKLE/PERWINKLE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,Pantalone`Asolo` PERWINKLE,,,,,,,,8,false,0
BRS6MU01.NAV,N2380LPD906-4145 NAVY/PERWINKLE,[],MAN UNDERWEAR-BEACHWEAR,BRIONI,navy,N2380LPD906-4145 NAVY/PERWINKLE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN UNDERWEAR/BEACHWEAR,bedin,male,,,,,,,UOMO,,,,,,,,,17CM FOLDING BOARD SWIMMWEAR BOXER,,,,,,,,8,false,0
BRS6MT02.BLK,RP2Z0LPA106-1000 BLACK,[],MAN TROUSER,BRIONI,black,RP2Z0LPA106-1000 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,Pantalone`Asolo` Black,,,,,,,,8,false,0
BRS6MT06.WHI,RPZ10MPA106-9100 OFF WHITE,[],MAN TROUSER,BRIONI,white,RPZ10MPA106-9100 OFF WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN TROUSER,bedin,male,,,,,,,UOMO,,,,,,,,,TROUSERS BELLAGIO SHORTS,,,,,,,,8,false,0
BRS6MS03.GRY,RCXU0LPD04D-4500 PERWINKLE,[],MAN SHIRT,BRIONI,azure,RCXU0LPD04D-4500 PERWINKLE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),MAN SHIRT,bedin,male,,,,,,,UOMO,,,,,,,,,EVENING SHIRT,,,,,,,,8,false,0
BUF5WJ03.BLK,8117142-A1189 BLACK,[],WMN JACKET,BURBURRY,black,8117142-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Great Bretain (GB),WMN JACKET,bedin,female,,,,,,100%COTTON,DONNA,,2025,,,,,,,W RW D BREASTED,,,,,,,,5,false,0
BUF5WD01.BLK,8116015-A1189 BLACK,[],WMN DRESS,BURBURRY,black,8116015-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Romania (RO),WMN DRESS,bedin,female,,,,,,55%POLYESTER 45%WOOL,DONNA,,2025,,,,,,,W DRESSES CASUAL,,,,,,,,5,false,0
BUF5WC02.BLU,8113937-A1249 INK BLUE,[],WMN COAT,BURBURRY,blu,8113937-A1249 INK BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN COAT,bedin,female,,,,,,52%WOOL 48%CASHMERE,DONNA,,2025,,,,,,,CAPES,,,,,,,,5,false,0
BUF5WX01.MLT,8115447-C3700 SASH,[],WMN BAG,BURBURRY,multicolor,8115447-C3700 SASH,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN BAG,bedin,female,,,,,,100%BRASS,DONNA,,2025,,,,,,,SMALL BAG,,,,,,,,5,false,0
BUF5WX02.IVO,8115650-B7348 SOAP,[],WMN BAG,BURBURRY,ivory,8115650-B7348 SOAP,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN BAG,bedin,female,,,,,,100%BUFFALO GRAIN LEATHER (BUBALUS BUBALIS),DONNA,,2025,,,,,,,W CROSSBODY BAG,,,,,,,,5,false,0
BUS6WA01.GRY,8120170-C1748 SHALE,[],WMN ACCESORIES,BURBURRY,beige,8120170-C1748 SHALE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Thailandia (TH),WMN ACCESORIES,bedin,female,,,,,,100%CASHMERE,DONNA,,2025,,,,,,,W CHARM,,,,,,,,5,false,0
BUF5WQ01.BLK,8114385-A1189 BLACK,[],WMN SHOES,BURBURRY,black,8114385-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN SHOES,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,2025,,,,,,,W BOOT,,,,,,,,5,false,0
BUS6WJ03.BLK,8118722-A1189 BLACK,[],WMN JACKET,BURBURRY,black,8118722-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Great Bretain (GB),WMN JACKET,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,JKT SINGLE BRESTED,,,,,,,,7,false,0
BUS6WA05.SAN,8122036-B9368 SAND IP CHECK,[],WMN ACCESORIES,BURBURRY,sand,8122036-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,COMPACT UMBRELLA,,,,,,,,7,false,0
BUS6WJ02.GRE,8113591-C2491 SHALE/BRUSH IP CHECK,[],WMN JACKET,BURBURRY,grey,8113591-C2491 SHALE/BRUSH IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN JACKET,bedin,female,,,,,,100%POLYAMIDE (NYLON),DONNA,,,,,,,,,QUILTED,,,,,,,,7,false,0
BUS6WA04.BLK,8122034-C1343 BLACK/CALICO IP CHK,[],WMN ACCESORIES,BURBURRY,black,8122034-C1343 BLACK/CALICO IP CHK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,COMPACT UMBRELLA,,,,,,,,7,false,0
BUS6WH01.WHI,8118966-B7078 CHALK,[],WMN T-SHIRT,BURBURRY,white,8118966-B7078 CHALK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN T-SHIRT,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,T SHIRT,,,,,,,,7,false,0
BUS6WA03.BGE,8112771-A7026 ARCHIVE BEIGE,[],WMN ACCESORIES,BURBURRY,beige,8112771-A7026 ARCHIVE BEIGE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,China (CN),WMN ACCESORIES,bedin,female,,,,,,100%CASHMERE,DONNA,,,,,,,,,W CHARM,,,,,,,,7,false,0
BUS6WJ01.SAN,8110301-B9368 SAND IP CHECK,[],WMN JACKET,BURBURRY,sand,8110301-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN JACKET,bedin,female,,,,,,100%POLYESTER,DONNA,,,,,,,,,W JACKETS CASUAL,,,,,,,,7,false,0
BUS6WS01.BGE,8111847-A7028 ARCHIVE BEIGE IP CHK,[],WMN SHIRT,BURBURRY,beige,8111847-A7028 ARCHIVE BEIGE IP CHK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Thailandia (TH),WMN SHIRT,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,W CASUAL SHIRTS,,,,,,,,7,false,0
BUS6WM01.AZU,8116520-C4007 EGGSHELL BLUE,[],WMN KNITWEAR,BURBURRY,blue,8116520-C4007 EGGSHELL BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN KNITWEAR,bedin,female,,,,,,71%WOOL 29%CASHMERE,DONNA,,,,,,,,,W KNIT ROUNDNECK,,,,,,,,7,false,0
BUS6WQ01.SAN,8118855-B9368 SAND IP CHECK,[],WMN SHOES,BURBURRY,beige,8118855-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN SHOES,bedin,female,,,,,,82%POLYAMIDE 10%CALF  8%POLYURETHANE,DONNA,,,,,,,,,W TRAINER,,,,,,,,7,false,0
BUS6WQ02.BRO,8118613-C1170 SNUG,[],WMN SHOES,BURBURRY,brown,8118613-C1170 SNUG,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN SHOES,bedin,female,,,,,,"70%CALF SPLIT LEATHER, 24%POLYAMIDE, 6%POLYESTER",DONNA,,,,,,,,,ALF URCHIN SANDAL,,,,,,,,7,false,0
BUS6WU05.WHI,8118814-A1464 WHITE,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,white,8118814-A1464 WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
BUS6WU03.BLK,8118812-A1189 BLACK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,black,8118812-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
BUS6WU07.SAN,8122513-B9368 SAND IP CHECK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,sand,8122513-B9368 SAND IP CHECK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
BUS6WU02.WHI,8070464-A1464 WHITE,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,white,8070464-A1464 WHITE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
BUS6WU03.WHI,8118811-A1189 BLACK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,black,8118811-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
BUS6XA01.BGE,8120539-A1366 HONEY,[],UNISEX ACCESORIES,BURBURRY,beige,8120539-A1366 HONEY,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,United Kingdom (GB),UNISEX ACCESORIES,bedin,unisex,,,,,,100%COTTON,UNISEX,,,,,,,,,DOG COAT,,,,,,,,7,false,0
BUS6WX04.BLU,8120006-A2993 BLUE/ATOM BLUE,[],WMN BAG,BURBURRY,blue,8120006-A2993 BLUE/ATOM BLUE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN BAG,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,,,,,,,,W TOTE BAG,,,,,,,,7,false,0
BUS6WY02.BGE,8117735-A3743 FLAX / SAND,[],WMN HAT,BURBURRY,sand,8117735-A3743 FLAX / SAND,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN HAT,bedin,female,,,,,,100%COTTON,DONNA,,,,,,,,,M BUCKET HAT,,,,,,,,7,false,0
BUS6WX03.SAN,8119598-C1762 PEAT/SAND,[],WMN BAG,BURBURRY,sand,8119598-C1762 PEAT/SAND,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN BAG,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,,,,,,,,W TOTE BAG,,,,,,,,7,false,0
BUS6WX05.WHI,8108817-B7348 SOAP,[],WMN BAG,BURBURRY,white,8108817-B7348 SOAP,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN BAG,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,,,,,,,,W CROSSBODY BAG,,,,,,,,7,false,0
BUS6WX01.GRE,8119742-C2906 WEALD,[],WMN BAG,BURBURRY,green,8119742-C2906 WEALD,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN BAG,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,,,,,,,,W CROSSBODY BAG,,,,,,,,7,false,0
BUS6WX03.WHI,8119597-B7348 SOAP/LIGHT BEIGE,[],WMN BAG,BURBURRY,white,8119597-B7348 SOAP/LIGHT BEIGE,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy (IT),WMN BAG,bedin,female,,,,,,100%CALF GRAIN LEATHER (BOS TAURUS),DONNA,,,,,,,,,W TOTE BAG,,,,,,,,7,false,0
BUS6WU01.BLK,8070463-A1189 BLACK,[],WMN UNDERWEAR-SWIMWEAR,BURBURRY,black,8070463-A1189 BLACK,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal (PT),WMN UNDERWEAR/SWIMWEAR,bedin,female,,,,,,73%POLYAMIDE (NYLON) 27%ELASTANE,DONNA,,,,,,,,,W SWIMW TWO PIECE,,,,,,,,7,false,0
CHF5WD03.GRY,CH25ARO12060-00B Muddy Grey,[],WMN DRESS,CHLO�,grey,CH25ARO12060-00B Muddy Grey,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Madagascar (MG),WMN DRESS,bedin,female,,,,,,100%Silk,DONNA,,2025,,,,,,,DRESS Muddy Grey,,,,,,,,5,false,0
CHF5WX04.IVO,CH25AS611Q10-22J Deep Ivory,[],WMN BAG,CHLO�,ivory,CH25AS611Q10-22J Deep Ivory,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN BAG,bedin,female,,,,,,100% ACRYLIC,DONNA,,2025,,,,,,,"SMALL HOBO BAG, Deep Ivory",,,,,,,,5,false,0
CHF5WA03.GLD,CH25ABJ41CB7-9DC Vintage Gold,[],WMN ACCESORIES,CHLO�,gold,CH25ABJ41CB7-9DC Vintage Gold,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN ACCESORIES,bedin,female,,,,,,100% Brass,DONNA,,2025,,,,,,,JEWEL BELT Vintage Gold,,,,,,,,5,false,0
CHS4WX03.BGE1,CHC24US680N17-26Z Powder Beige,[],WMN BAG,CHLO�,beige,CHC24US680N17-26Z Powder Beige,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,WMN BAG,bedin,female,,,,,,,DONNA,,2024,,,,,,,MARCIE NAPPA LAMBSKIN,,,,,,,,6,false,0
CHF5WG05.GLD,CH25AJN08CB7-9DC Vintage Gold,[],WMN JEWLERY,CHLO�,gold,CH25AJN08CB7-9DC Vintage Gold,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW25,Italy (IT),WMN JEWLERY,bedin,female,,,,,,100% BRASS,DONNA,,2025,,,,,,,"NECKLACE, Vintage Gold",,,,,,,,5,false,0
